WorkstationGroupID,Number of Items,Service Time,Time between arrivals,Regular Checkout Number of Items,Regular Checkout Service Times,Self Checkout Number of Items,Self Checkout Service Times,,,,,,,,
1,38,151,1,9,48,,,,,,,,,,
8,13,208,11,7,41,,,,,,,,,,
1,4,30,24,66,169,,,,,,,,,,
1,2,46,2,26,111,,,,,,,,,,
1,11,43,4,32,84,,,,,,,,,,
1,13,41,7,5,43,,,,,,,,,,
1,16,130,11,7,78,,,,,,,,,,
1,22,100,15,11,61,,,,,,,,,,
1,3,48,6,5,60,,,,,,,,,,
1,9,71,1,4,45,,,,,,,,,,
1,21,89,1,34,94,,,,,,,,,,
1,6,25,25,9,59,,,,,,,,,,
1,7,30,15,14,74,,,,,,,,,,
1,13,67,15,18,67,,,,,,,,,,
1,11,148,13,12,42,,,,,,,,,,
1,18,112,1,34,108,,,,,,,,,,
1,24,96,8,18,81,,,,,,,,,,
1,4,49,11,5,44,,,,,,,,,,
1,10,44,8,49,152,,,,,,,,,,
1,20,91,5,3,37,,,,,,,,,,
8,33,341,6,18,94,,,,,,,,,,
1,7,51,5,31,60,,,,,,,,,,
8,22,622,14,12,86,,,,,,,,,,
1,1,38,0,35,132,,,,,,,,,,
8,15,220,32,11,37,,,,,,,,,,
1,5,37,6,2,40,,,,,,,,,,
1,12,65,1,1,44,,,,,,,,,,
1,6,92,15,8,92,,,,,,,,,,
1,7,58,2,55,149,,,,,,,,,,
1,3,53,5,11,77,,,,,,,,,,
1,2,42,8,25,91,,,,,,,,,,
1,22,68,8,12,65,,,,,,,,,,
1,14,53,26,11,71,,,,,,,,,,
1,18,67,0,22,66,,,,,,,,,,
1,18,154,6,5,39,,,,,,,,,,
1,1,31,21,2,22,,,,,,,,,,
1,8,62,1,17,58,,,,,,,,,,
1,20,98,6,28,90,,,,,,,,,,
1,2,46,3,13,82,,,,,,,,,,
1,11,141,30,5,166,,,,,,,,,,
1,22,82,13,15,61,,,,,,,,,,
1,24,131,9,8,63,,,,,,,,,,
1,2,22,22,13,56,,,,,,,,,,
1,5,111,6,9,63,,,,,,,,,,
8,17,193,9,15,58,,,,,,,,,,
1,19,60,23,152,340,,,,,,,,,,
1,19,101,5,6,42,,,,,,,,,,
1,17,117,24,17,85,,,,,,,,,,
1,24,169,8,7,32,,,,,,,,,,
1,15,62,25,10,26,,,,,,,,,,
1,32,146,2,15,365,,,,,,,,,,
8,8,182,9,4,39,,,,,,,,,,
1,15,201,26,26,88,,,,,,,,,,
1,16,134,2,35,137,,,,,,,,,,
1,5,70,21,22,54,,,,,,,,,,
1,14,54,39,37,89,,,,,,,,,,
8,2,96,10,40,152,,,,,,,,,,
1,14,83,5,40,114,,,,,,,,,,
1,12,40,22,16,79,,,,,,,,,,
1,3,35,10,18,65,,,,,,,,,,
1,21,122,8,11,87,,,,,,,,,,
1,48,164,17,74,120,,,,,,,,,,
1,9,64,0,19,95,,,,,,,,,,
1,25,79,13,20,64,,,,,,,,,,
8,1,98,8,56,118,,,,,,,,,,
1,7,55,3,25,84,,,,,,,,,,
8,2,104,17,35,127,,,,,,,,,,
1,43,124,23,2,42,,,,,,,,,,
1,10,73,12,3,42,,,,,,,,,,
1,2,29,3,10,51,,,,,,,,,,
1,7,40,18,13,83,,,,,,,,,,
1,14,142,8,5,69,,,,,,,,,,
1,10,65,6,85,151,,,,,,,,,,
8,6,183,8,11,100,,,,,,,,,,
1,6,68,4,6,69,,,,,,,,,,
8,1,64,5,1,36,,,,,,,,,,
8,20,247,9,30,118,,,,,,,,,,
1,15,103,10,26,161,,,,,,,,,,
1,36,133,18,11,88,,,,,,,,,,
1,31,111,5,27,80,,,,,,,,,,
1,6,39,17,7,53,,,,,,,,,,
1,18,88,0,21,89,,,,,,,,,,
8,2,98,18,29,106,,,,,,,,,,
1,11,48,4,17,133,,,,,,,,,,
1,14,79,30,6,40,,,,,,,,,,
1,10,79,1,4,82,,,,,,,,,,
1,28,80,13,13,103,,,,,,,,,,
1,19,63,22,24,90,,,,,,,,,,
1,22,97,1,16,66,,,,,,,,,,
1,18,97,4,35,129,,,,,,,,,,
1,19,84,5,16,93,,,,,,,,,,
8,1,128,3,14,79,,,,,,,,,,
1,20,84,6,2,19,,,,,,,,,,
8,14,248,22,3,37,,,,,,,,,,
1,5,42,2,15,65,,,,,,,,,,
1,60,121,2,43,141,,,,,,,,,,
1,11,56,38,57,189,,,,,,,,,,
1,22,88,6,4,33,,,,,,,,,,
1,13,57,8,7,116,,,,,,,,,,
1,5,42,0,38,186,,,,,,,,,,
1,27,144,1,1,23,,,,,,,,,,
1,1,18,2,4,49,,,,,,,,,,
8,1,102,1,1,32,,,,,,,,,,
1,8,23,15,73,296,,,,,,,,,,
1,8,83,8,16,118,,,,,,,,,,
1,37,89,14,1,44,,,,,,,,,,
8,4,292,1,14,51,,,,,,,,,,
1,20,101,7,17,82,,,,,,,,,,
1,5,53,18,9,69,,,,,,,,,,
1,27,96,7,8,44,,,,,,,,,,
1,44,158,28,7,41,,,,,,,,,,
1,11,54,0,18,36,,,,,,,,,,
1,48,171,3,5,89,,,,,,,,,,
8,9,194,11,5,40,,,,,,,,,,
1,7,41,27,23,70,,,,,,,,,,
1,15,106,1,14,58,,,,,,,,,,
1,16,73,12,4,32,,,,,,,,,,
1,4,28,1,23,94,,,,,,,,,,
1,8,97,6,8,69,,,,,,,,,,
1,17,77,7,20,37,,,,,,,,,,
8,1,56,14,11,41,,,,,,,,,,
1,18,71,33,59,185,,,,,,,,,,
1,15,105,9,8,62,,,,,,,,,,
8,1,125,14,6,41,,,,,,,,,,
1,63,206,9,16,194,,,,,,,,,,
1,37,160,5,22,83,,,,,,,,,,
1,13,64,1,37,120,,,,,,,,,,
1,2,32,18,4,62,,,,,,,,,,
1,25,66,14,11,38,,,,,,,,,,
1,1,22,12,19,93,,,,,,,,,,
8,2,113,10,2,22,,,,,,,,,,
1,10,32,9,25,74,,,,,,,,,,
1,9,104,4,11,40,,,,,,,,,,
1,14,72,1,40,141,,,,,,,,,,
1,12,117,10,2,115,,,,,,,,,,
8,6,357,6,38,83,,,,,,,,,,
1,1,30,2,10,56,,,,,,,,,,
1,22,91,10,10,48,,,,,,,,,,
8,4,116,18,33,75,,,,,,,,,,
1,21,172,25,1,38,,,,,,,,,,
1,40,213,15,28,77,,,,,,,,,,
1,3,30,3,5,65,,,,,,,,,,
8,5,192,10,11,58,,,,,,,,,,
1,25,91,10,31,105,,,,,,,,,,
1,15,64,7,3,57,,,,,,,,,,
1,12,53,1,15,55,,,,,,,,,,
1,24,99,6,3,37,,,,,,,,,,
1,21,92,21,17,55,,,,,,,,,,
8,5,327,25,10,58,,,,,,,,,,
1,10,51,4,31,111,,,,,,,,,,
1,36,168,17,11,56,,,,,,,,,,
1,1,24,24,16,61,,,,,,,,,,
1,7,64,1,9,71,,,,,,,,,,
1,11,83,1,11,61,,,,,,,,,,
1,40,117,2,12,61,,,,,,,,,,
1,15,174,2,3,59,,,,,,,,,,
1,14,47,47,6,43,,,,,,,,,,
1,10,89,11,52,210,,,,,,,,,,
1,6,54,3,13,87,,,,,,,,,,
8,5,144,3,1,34,,,,,,,,,,
1,5,51,14,56,101,,,,,,,,,,
1,4,37,34,6,61,,,,,,,,,,
1,12,63,1,9,68,,,,,,,,,,
1,16,116,2,16,56,,,,,,,,,,
1,28,103,6,15,84,,,,,,,,,,
1,5,43,15,16,52,,,,,,,,,,
1,21,151,11,1,23,,,,,,,,,,
8,9,176,17,13,85,,,,,,,,,,
1,15,55,8,7,84,,,,,,,,,,
1,26,184,3,17,118,,,,,,,,,,
1,20,85,30,23,68,,,,,,,,,,
8,3,211,13,24,91,,,,,,,,,,
1,1,46,1,6,25,,,,,,,,,,
1,10,67,10,2,20,,,,,,,,,,
1,10,105,22,9,62,,,,,,,,,,
8,3,72,9,12,53,,,,,,,,,,
1,38,119,4,18,296,,,,,,,,,,
1,7,48,22,14,60,,,,,,,,,,
1,8,64,1,18,67,,,,,,,,,,
1,28,123,25,31,125,,,,,,,,,,
1,12,83,11,5,35,,,,,,,,,,
8,1,54,0,12,46,,,,,,,,,,
8,4,161,11,12,46,,,,,,,,,,
1,4,31,16,24,100,,,,,,,,,,
1,33,149,6,12,53,,,,,,,,,,
1,39,117,9,1,22,,,,,,,,,,
1,10,72,12,15,73,,,,,,,,,,
8,3,136,2,10,27,,,,,,,,,,
1,1,47,16,46,128,,,,,,,,,,
1,12,66,15,7,70,,,,,,,,,,
1,24,96,6,11,66,,,,,,,,,,
8,2,86,10,11,65,,,,,,,,,,
1,14,96,11,10,62,,,,,,,,,,
1,11,78,24,16,111,,,,,,,,,,
1,7,37,12,29,88,,,,,,,,,,
1,13,38,11,20,126,,,,,,,,,,
8,5,121,14,6,137,,,,,,,,,,
1,14,139,1,33,222,,,,,,,,,,
1,8,68,3,6,34,,,,,,,,,,
8,6,269,4,17,81,,,,,,,,,,
1,1,48,5,16,67,,,,,,,,,,
1,8,46,2,11,83,,,,,,,,,,
8,14,156,2,13,66,,,,,,,,,,
1,9,49,7,18,88,,,,,,,,,,
1,33,110,31,9,69,,,,,,,,,,
1,1,29,1,2,106,,,,,,,,,,
1,3,57,3,36,104,,,,,,,,,,
1,1,50,7,12,62,,,,,,,,,,
1,13,80,3,3,23,,,,,,,,,,
1,4,52,15,27,149,,,,,,,,,,
1,4,89,23,40,80,,,,,,,,,,
8,3,141,2,77,168,,,,,,,,,,
1,85,264,4,11,94,,,,,,,,,,
1,9,96,8,23,62,,,,,,,,,,
1,15,95,13,22,91,,,,,,,,,,
1,24,130,5,21,84,,,,,,,,,,
1,24,94,7,4,42,,,,,,,,,,
1,3,30,25,5,32,,,,,,,,,,
8,1,62,2,6,37,,,,,,,,,,
1,14,120,3,8,111,,,,,,,,,,
1,2,93,33,8,83,,,,,,,,,,
1,10,73,7,2,25,,,,,,,,,,
1,20,84,17,14,81,,,,,,,,,,
1,2,56,0,22,101,,,,,,,,,,
8,1,38,15,8,62,,,,,,,,,,
8,3,214,16,31,200,,,,,,,,,,
1,8,30,5,3,26,,,,,,,,,,
1,18,141,2,27,145,,,,,,,,,,
8,3,96,2,11,50,,,,,,,,,,
8,4,79,9,20,125,,,,,,,,,,
1,47,163,7,13,58,,,,,,,,,,
1,16,79,4,18,95,,,,,,,,,,
1,9,60,1,33,123,,,,,,,,,,
1,6,29,6,19,54,,,,,,,,,,
1,23,76,23,49,373,,,,,,,,,,
1,7,47,29,12,56,,,,,,,,,,
8,1,64,1,2,52,,,,,,,,,,
1,40,123,14,71,238,,,,,,,,,,
8,1,76,3,11,108,,,,,,,,,,
1,21,78,3,1,37,,,,,,,,,,
1,7,56,3,15,95,,,,,,,,,,
1,10,38,34,6,59,,,,,,,,,,
1,1,47,4,157,372,,,,,,,,,,
1,5,35,2,23,129,,,,,,,,,,
8,7,100,13,24,109,,,,,,,,,,
1,13,136,14,22,62,,,,,,,,,,
8,15,421,2,14,105,,,,,,,,,,
1,1,28,3,10,66,,,,,,,,,,
1,23,95,1,15,88,,,,,,,,,,
1,29,106,8,19,65,,,,,,,,,,
1,27,93,5,17,67,,,,,,,,,,
8,11,125,11,19,95,,,,,,,,,,
1,4,61,3,13,65,,,,,,,,,,
1,23,75,40,7,53,,,,,,,,,,
8,14,110,18,9,58,,,,,,,,,,
1,27,126,9,24,96,,,,,,,,,,
1,70,297,7,29,105,,,,,,,,,,
1,6,58,1,27,74,,,,,,,,,,
1,14,80,4,11,58,,,,,,,,,,
1,13,67,10,50,113,,,,,,,,,,
1,29,91,22,12,69,,,,,,,,,,
8,7,166,21,26,111,,,,,,,,,,
1,12,47,14,12,41,,,,,,,,,,
1,14,47,4,28,103,,,,,,,,,,
8,18,152,5,10,47,,,,,,,,,,
1,29,115,24,16,71,,,,,,,,,,
1,17,91,1,21,79,,,,,,,,,,
1,29,86,4,5,25,,,,,,,,,,
1,5,31,9,25,64,,,,,,,,,,
1,24,109,22,9,44,,,,,,,,,,
1,19,120,51,13,116,,,,,,,,,,
1,15,92,4,6,100,,,,,,,,,,
1,12,50,0,17,64,,,,,,,,,,
1,7,107,7,30,56,,,,,,,,,,
8,4,177,25,5,29,,,,,,,,,,
1,25,102,0,7,47,,,,,,,,,,
8,18,167,18,6,31,,,,,,,,,,
1,2,43,15,31,98,,,,,,,,,,
1,22,95,19,2,35,,,,,,,,,,
1,6,65,4,4,41,,,,,,,,,,
1,2,46,5,14,65,,,,,,,,,,
1,3,56,1,22,58,,,,,,,,,,
1,66,150,13,40,81,,,,,,,,,,
1,42,198,11,15,50,,,,,,,,,,
8,4,183,16,12,58,,,,,,,,,,
1,3,47,0,33,120,,,,,,,,,,
1,3,44,15,8,44,,,,,,,,,,
1,14,117,0,26,89,,,,,,,,,,
1,9,100,11,25,170,,,,,,,,,,
1,9,72,18,13,50,,,,,,,,,,
1,22,118,3,7,76,,,,,,,,,,
1,7,31,3,4,42,,,,,,,,,,
8,17,230,15,18,129,,,,,,,,,,
8,7,131,13,10,83,,,,,,,,,,
1,1,16,16,6,42,,,,,,,,,,
1,4,36,4,8,49,,,,,,,,,,
1,7,55,12,7,53,,,,,,,,,,
1,14,279,5,23,113,,,,,,,,,,
1,26,80,15,11,66,,,,,,,,,,
1,32,86,2,44,107,,,,,,,,,,
1,4,32,21,19,78,,,,,,,,,,
1,9,45,9,16,103,,,,,,,,,,
1,13,114,2,21,122,,,,,,,,,,
1,12,71,3,8,75,,,,,,,,,,
8,2,92,4,12,69,,,,,,,,,,
1,1,22,22,12,67,,,,,,,,,,
1,19,85,2,51,157,,,,,,,,,,
1,33,132,1,54,137,,,,,,,,,,
8,2,37,2,38,119,,,,,,,,,,
1,7,46,18,7,40,,,,,,,,,,
1,18,116,17,2,26,,,,,,,,,,
8,3,92,2,11,76,,,,,,,,,,
1,7,57,9,8,56,,,,,,,,,,
1,17,63,15,11,54,,,,,,,,,,
8,21,266,17,34,105,,,,,,,,,,
1,12,115,2,26,93,,,,,,,,,,
1,28,69,2,12,63,,,,,,,,,,
8,1,43,12,7,46,,,,,,,,,,
1,14,137,15,10,78,,,,,,,,,,
1,15,93,16,2,34,,,,,,,,,,
8,5,160,2,7,111,,,,,,,,,,
8,1,51,2,3,68,,,,,,,,,,
1,10,58,5,25,108,,,,,,,,,,
1,4,33,15,2,35,,,,,,,,,,
1,1,24,4,17,103,,,,,,,,,,
1,58,196,14,2,101,,,,,,,,,,
1,41,114,6,19,151,,,,,,,,,,
1,29,109,5,4,55,,,,,,,,,,
8,3,94,9,10,45,,,,,,,,,,
1,6,50,4,41,116,,,,,,,,,,
1,23,113,2,4,53,,,,,,,,,,
1,3,31,9,7,51,,,,,,,,,,
1,14,47,22,36,124,,,,,,,,,,
1,11,88,7,11,45,,,,,,,,,,
1,17,97,6,17,84,,,,,,,,,,
1,9,44,12,7,75,,,,,,,,,,
1,13,85,23,16,114,,,,,,,,,,
8,11,131,9,8,78,,,,,,,,,,
1,10,70,0,13,61,,,,,,,,,,
1,25,96,1,19,69,,,,,,,,,,
1,47,150,3,24,92,,,,,,,,,,
8,23,316,19,10,53,,,,,,,,,,
1,1,20,8,5,34,,,,,,,,,,
1,84,174,12,42,165,,,,,,,,,,
1,4,35,3,9,72,,,,,,,,,,
8,2,68,1,22,67,,,,,,,,,,
1,11,35,6,13,85,,,,,,,,,,
1,9,39,15,35,101,,,,,,,,,,
1,31,78,2,20,77,,,,,,,,,,
1,6,44,8,4,54,,,,,,,,,,
1,7,43,4,2,27,,,,,,,,,,
1,7,40,10,31,74,,,,,,,,,,
1,25,83,4,10,51,,,,,,,,,,
1,9,39,18,7,31,,,,,,,,,,
1,10,42,0,114,255,,,,,,,,,,
8,4,89,7,4,37,,,,,,,,,,
1,17,78,1,2,20,,,,,,,,,,
1,39,162,0,10,38,,,,,,,,,,
8,4,128,13,29,195,,,,,,,,,,
1,21,60,11,8,97,,,,,,,,,,
1,9,80,5,34,219,,,,,,,,,,
1,45,368,5,6,41,,,,,,,,,,
1,9,36,19,14,46,,,,,,,,,,
1,7,45,17,14,159,,,,,,,,,,
1,4,36,3,7,39,,,,,,,,,,
1,45,141,4,26,127,,,,,,,,,,
1,2,16,4,21,68,,,,,,,,,,
8,6,106,2,9,46,,,,,,,,,,
1,8,56,10,21,95,,,,,,,,,,
1,26,154,5,9,64,,,,,,,,,,
1,2,41,6,5,54,,,,,,,,,,
1,2,31,2,10,46,,,,,,,,,,
1,18,63,22,47,147,,,,,,,,,,
8,10,138,7,11,42,,,,,,,,,,
1,6,103,4,2,48,,,,,,,,,,
1,11,59,0,28,100,,,,,,,,,,
1,13,96,23,21,78,,,,,,,,,,
1,9,69,7,18,128,,,,,,,,,,
1,12,64,18,19,99,,,,,,,,,,
8,7,121,1,1,33,,,,,,,,,,
1,7,62,10,17,89,,,,,,,,,,
1,25,113,0,6,43,,,,,,,,,,
8,8,95,16,7,75,,,,,,,,,,
1,12,50,17,8,72,,,,,,,,,,
1,2,37,2,12,75,,,,,,,,,,
1,7,36,2,8,94,,,,,,,,,,
1,16,115,3,11,88,,,,,,,,,,
1,26,163,9,8,61,,,,,,,,,,
1,4,39,3,12,82,,,,,,,,,,
1,3,220,14,1,30,,,,,,,,,,
1,3,51,2,7,47,,,,,,,,,,
8,9,133,2,5,60,,,,,,,,,,
1,9,40,1,9,86,,,,,,,,,,
1,6,68,17,1,92,,,,,,,,,,
1,7,63,7,37,110,,,,,,,,,,
8,1,41,15,17,104,,,,,,,,,,
1,4,46,0,6,62,,,,,,,,,,
8,1,59,3,53,234,,,,,,,,,,
1,9,63,4,5,88,,,,,,,,,,
1,19,57,19,21,99,,,,,,,,,,
8,2,40,3,6,61,,,,,,,,,,
1,5,48,12,7,48,,,,,,,,,,
1,12,96,1,15,65,,,,,,,,,,
1,55,150,4,49,125,,,,,,,,,,
1,28,96,13,18,78,,,,,,,,,,
8,3,85,5,1,30,,,,,,,,,,
1,43,214,2,9,61,,,,,,,,,,
1,4,38,0,28,79,,,,,,,,,,
8,1,53,11,10,134,,,,,,,,,,
1,12,72,12,16,156,,,,,,,,,,
1,10,88,2,5,139,,,,,,,,,,
8,9,100,2,11,69,,,,,,,,,,
1,36,96,11,24,78,,,,,,,,,,
1,8,66,15,17,55,,,,,,,,,,
8,29,258,18,13,64,,,,,,,,,,
1,43,131,5,3,34,,,,,,,,,,
1,9,53,2,37,103,,,,,,,,,,
8,12,210,5,20,83,,,,,,,,,,
1,17,186,13,15,67,,,,,,,,,,
1,12,157,8,39,155,,,,,,,,,,
1,2,32,7,10,50,,,,,,,,,,
1,48,122,12,24,47,,,,,,,,,,
1,17,59,2,21,104,,,,,,,,,,
8,4,60,1,6,38,,,,,,,,,,
1,16,63,3,24,93,,,,,,,,,,
1,4,41,7,38,106,,,,,,,,,,
1,24,84,34,9,58,,,,,,,,,,
1,11,45,12,21,79,,,,,,,,,,
1,2,29,3,28,104,,,,,,,,,,
8,3,72,4,10,66,,,,,,,,,,
1,18,86,13,4,73,,,,,,,,,,
1,2,65,9,8,56,,,,,,,,,,
1,5,59,1,8,59,,,,,,,,,,
1,67,190,3,11,81,,,,,,,,,,
1,1,107,5,7,70,,,,,,,,,,
1,32,101,13,17,98,,,,,,,,,,
1,30,91,20,2,21,,,,,,,,,,
1,1,40,4,1,20,,,,,,,,,,
8,2,66,10,52,110,,,,,,,,,,
1,31,95,2,9,57,,,,,,,,,,
1,20,114,1,3,32,,,,,,,,,,
1,42,132,5,15,136,,,,,,,,,,
1,19,85,13,24,60,,,,,,,,,,
8,4,267,5,8,51,,,,,,,,,,
1,2,54,18,18,125,,,,,,,,,,
8,5,168,10,7,84,,,,,,,,,,
1,16,74,1,13,73,,,,,,,,,,
1,15,70,1,22,60,,,,,,,,,,
8,16,218,1,5,36,,,,,,,,,,
1,26,77,23,15,67,,,,,,,,,,
1,1,40,13,7,35,,,,,,,,,,
1,18,212,2,7,35,,,,,,,,,,
1,3,68,21,21,52,,,,,,,,,,
1,17,55,4,8,41,,,,,,,,,,
1,8,54,5,30,93,,,,,,,,,,
1,7,76,3,10,52,,,,,,,,,,
1,15,56,6,53,145,,,,,,,,,,
1,36,146,1,1,25,,,,,,,,,,
1,2,26,0,22,77,,,,,,,,,,
1,31,64,26,7,60,,,,,,,,,,
1,7,63,2,4,30,,,,,,,,,,
1,24,50,8,12,41,,,,,,,,,,
1,7,57,3,43,165,,,,,,,,,,
1,6,60,10,8,34,,,,,,,,,,
1,18,90,15,34,152,,,,,,,,,,
1,3,27,2,7,59,,,,,,,,,,
1,9,64,11,26,74,,,,,,,,,,
8,24,287,1,20,59,,,,,,,,,,
1,36,131,11,19,200,,,,,,,,,,
1,18,109,2,10,52,,,,,,,,,,
1,3,28,2,8,49,,,,,,,,,,
1,55,157,6,41,93,,,,,,,,,,
1,1,48,20,13,33,,,,,,,,,,
1,10,70,11,7,119,,,,,,,,,,
1,19,46,9,7,69,,,,,,,,,,
1,15,49,0,10,259,,,,,,,,,,
8,7,81,6,12,125,,,,,,,,,,
1,17,58,2,14,75,,,,,,,,,,
1,7,95,6,8,122,,,,,,,,,,
8,15,174,17,17,93,,,,,,,,,,
1,19,82,6,48,144,,,,,,,,,,
1,14,56,12,5,46,,,,,,,,,,
1,20,86,1,22,137,,,,,,,,,,
1,7,91,9,17,88,,,,,,,,,,
1,12,60,5,49,166,,,,,,,,,,
1,21,88,6,28,131,,,,,,,,,,
1,11,65,11,28,58,,,,,,,,,,
8,15,257,12,1,20,,,,,,,,,,
1,28,98,10,6,56,,,,,,,,,,
1,15,147,8,3,33,,,,,,,,,,
1,60,202,2,2,40,,,,,,,,,,
1,5,36,6,25,90,,,,,,,,,,
1,20,98,16,5,43,,,,,,,,,,
1,5,72,0,14,83,,,,,,,,,,
1,51,226,6,15,58,,,,,,,,,,
1,14,78,8,16,81,,,,,,,,,,
1,44,104,3,15,66,,,,,,,,,,
1,5,52,36,14,87,,,,,,,,,,
8,17,445,3,4,52,,,,,,,,,,
1,32,83,13,40,139,,,,,,,,,,
1,8,114,3,3,51,,,,,,,,,,
1,7,37,10,6,41,,,,,,,,,,
1,28,95,2,10,17,,,,,,,,,,
1,16,111,6,24,78,,,,,,,,,,
8,9,129,19,28,78,,,,,,,,,,
1,3,76,6,22,87,,,,,,,,,,
1,2,30,3,56,104,,,,,,,,,,
1,44,135,21,6,45,,,,,,,,,,
1,27,202,6,17,89,,,,,,,,,,
1,12,67,11,16,165,,,,,,,,,,
1,16,123,21,71,195,,,,,,,,,,
1,5,41,1,46,207,,,,,,,,,,
1,15,119,5,10,43,,,,,,,,,,
1,35,196,2,1,25,,,,,,,,,,
1,18,102,10,24,68,,,,,,,,,,
1,76,229,8,21,69,,,,,,,,,,
8,14,264,15,3,40,,,,,,,,,,
1,22,100,1,80,224,,,,,,,,,,
8,7,252,7,11,53,,,,,,,,,,
1,7,42,27,18,151,,,,,,,,,,
1,3,68,15,13,65,,,,,,,,,,
1,2,42,11,8,43,,,,,,,,,,
1,8,245,8,5,36,,,,,,,,,,
1,12,212,10,25,165,,,,,,,,,,
1,14,96,13,8,72,,,,,,,,,,
1,48,203,8,6,80,,,,,,,,,,
1,16,202,3,15,60,,,,,,,,,,
1,11,77,20,19,75,,,,,,,,,,
1,21,83,38,11,123,,,,,,,,,,
1,64,196,14,3,30,,,,,,,,,,
1,3,27,5,25,101,,,,,,,,,,
1,19,95,22,1,23,,,,,,,,,,
1,6,91,4,14,112,,,,,,,,,,
1,1,25,0,32,72,,,,,,,,,,
1,1,55,25,16,95,,,,,,,,,,
1,43,198,18,12,48,,,,,,,,,,
8,3,107,4,29,87,,,,,,,,,,
8,2,99,8,11,56,,,,,,,,,,
1,36,157,14,35,110,,,,,,,,,,
1,20,102,5,8,54,,,,,,,,,,
8,39,462,1,16,133,,,,,,,,,,
1,13,278,12,5,32,,,,,,,,,,
1,43,196,2,29,89,,,,,,,,,,
1,6,116,7,8,76,,,,,,,,,,
1,5,41,4,9,70,,,,,,,,,,
1,6,52,37,38,202,,,,,,,,,,
1,31,171,9,17,95,,,,,,,,,,
8,3,185,4,11,36,,,,,,,,,,
8,13,238,1,5,29,,,,,,,,,,
1,28,125,1,5,77,,,,,,,,,,
1,68,298,19,9,36,,,,,,,,,,
1,19,114,34,13,52,,,,,,,,,,
1,24,92,7,1,10,,,,,,,,,,
1,6,58,11,3,105,,,,,,,,,,
1,53,118,47,4,19,,,,,,,,,,
1,5,102,6,10,57,,,,,,,,,,
1,8,33,7,17,74,,,,,,,,,,
1,8,48,2,12,28,,,,,,,,,,
1,5,32,12,11,60,,,,,,,,,,
1,9,96,11,22,86,,,,,,,,,,
1,83,312,1,11,48,,,,,,,,,,
1,25,96,8,27,70,,,,,,,,,,
1,15,86,14,53,113,,,,,,,,,,
1,1,18,0,9,51,,,,,,,,,,
8,17,331,10,9,55,,,,,,,,,,
1,14,158,8,17,71,,,,,,,,,,
1,1,21,4,11,64,,,,,,,,,,
1,1,59,17,24,85,,,,,,,,,,
1,16,60,2,17,76,,,,,,,,,,
1,8,88,16,25,125,,,,,,,,,,
8,5,182,5,6,74,,,,,,,,,,
1,1,52,10,15,53,,,,,,,,,,
1,13,84,2,19,84,,,,,,,,,,
1,10,58,7,15,66,,,,,,,,,,
1,1,168,18,1,12,,,,,,,,,,
1,2,45,15,16,118,,,,,,,,,,
1,10,98,5,3,41,,,,,,,,,,
1,13,327,10,33,96,,,,,,,,,,
1,23,132,3,12,57,,,,,,,,,,
1,8,35,12,2,16,,,,,,,,,,
1,36,92,12,13,64,,,,,,,,,,
1,24,100,11,18,149,,,,,,,,,,
1,9,71,1,8,37,,,,,,,,,,
1,11,67,37,19,81,,,,,,,,,,
8,2,88,7,1,31,,,,,,,,,,
1,39,214,23,7,39,,,,,,,,,,
1,8,72,1,10,62,,,,,,,,,,
1,10,94,2,7,158,,,,,,,,,,
1,18,73,1,15,104,,,,,,,,,,
8,3,201,10,10,73,,,,,,,,,,
1,21,104,7,31,70,,,,,,,,,,
1,12,220,5,22,73,,,,,,,,,,
1,73,211,28,3,38,,,,,,,,,,
1,39,156,4,69,143,,,,,,,,,,
8,9,182,14,29,147,,,,,,,,,,
1,7,55,4,21,59,,,,,,,,,,
1,9,48,19,8,50,,,,,,,,,,
1,23,75,1,19,95,,,,,,,,,,
8,14,292,22,15,64,,,,,,,,,,
1,3,114,6,24,81,,,,,,,,,,
1,21,156,3,7,51,,,,,,,,,,
1,8,67,43,37,128,,,,,,,,,,
1,12,76,24,15,66,,,,,,,,,,
1,19,94,11,8,53,,,,,,,,,,
8,33,183,5,12,73,,,,,,,,,,
1,6,74,1,4,68,,,,,,,,,,
1,22,136,21,81,296,,,,,,,,,,
1,13,55,21,55,225,,,,,,,,,,
8,7,225,0,8,28,,,,,,,,,,
8,8,154,2,24,170,,,,,,,,,,
1,2,18,6,3,21,,,,,,,,,,
1,18,52,5,9,56,,,,,,,,,,
1,8,68,2,16,68,,,,,,,,,,
1,25,91,5,12,67,,,,,,,,,,
1,16,69,0,20,48,,,,,,,,,,
1,13,68,28,34,61,,,,,,,,,,
1,16,89,2,18,105,,,,,,,,,,
1,70,222,10,6,32,,,,,,,,,,
1,15,102,7,8,43,,,,,,,,,,
8,23,219,14,17,48,,,,,,,,,,
1,14,68,7,2,40,,,,,,,,,,
1,11,126,1,2,34,,,,,,,,,,
1,18,76,8,6,60,,,,,,,,,,
1,56,120,9,30,68,,,,,,,,,,
1,4,18,18,14,59,,,,,,,,,,
1,11,49,13,22,80,,,,,,,,,,
1,36,81,12,70,150,,,,,,,,,,
1,7,52,5,16,86,,,,,,,,,,
8,4,51,8,14,70,,,,,,,,,,
1,83,196,3,9,130,,,,,,,,,,
1,14,80,8,19,61,,,,,,,,,,
1,19,91,28,38,129,,,,,,,,,,
