WorkstationGroupID,Number of Items,Service Time,Time between arrivals,,Evening Times Between Arrivals
1,36,135,8,,
1,34,76,32,,
8,1,70,7,,
1,14,55,6,,
1,14,88,31,,
1,27,129,10,,
8,22,224,8,,
1,11,63,8,,
8,8,299,9,,
1,10,63,14,,
8,3,112,8,,
1,6,57,24,,
1,6,28,17,,
1,11,84,11,,
1,1,193,5,,
1,7,82,15,,
1,10,61,32,,
8,21,289,17,,
1,19,172,4,,
1,18,90,8,,
1,2,25,3,,
1,12,96,3,,
1,5,54,19,,
1,7,46,19,,
8,12,150,16,,
1,17,76,11,,
1,13,64,11,,
1,26,91,17,,
1,57,208,13,,
1,25,130,23,,
1,79,188,0,,
8,4,151,1,,
1,23,86,24,,
1,50,227,13,,
1,12,50,21,,
8,12,212,28,,
1,19,98,1,,
1,11,50,19,,
1,11,28,18,,
8,1,47,10,,
1,23,70,3,,
1,14,62,13,,
8,7,117,21,,
1,42,180,0,,
8,47,467,13,,
1,22,87,3,,
1,5,83,12,,
1,7,51,5,,
1,19,93,46,,
1,9,90,1,,
1,6,31,16,,
8,9,327,3,,
1,20,89,0,,
8,1,54,1,,
1,2,29,11,,
1,2,28,15,,
1,7,52,3,,
1,92,275,10,,
1,6,53,14,,
8,3,104,16,,
1,2,22,9,,
1,38,131,2,,
1,35,133,8,,
1,8,37,3,,
1,55,148,1,,
1,20,97,33,,
1,32,104,32,,
8,1,31,31,,
8,3,156,1,,
1,11,48,20,,
1,6,50,4,,
1,9,82,16,,
1,36,115,8,,
1,6,36,2,,
1,20,130,3,,
1,41,108,17,,
1,6,44,14,,
1,10,71,22,,
1,44,179,8,,
1,7,45,1,,
1,56,195,19,,
8,22,244,21,,
1,70,156,0,,
1,1,24,0,,
8,12,191,4,,
1,90,183,2,,
1,69,224,17,,
8,9,181,1,,
1,40,106,1,,
1,34,108,105,,
1,21,99,0,,
1,2,31,3,,
1,52,205,22,,
1,10,187,1,,
1,12,87,5,,
1,30,134,26,,
1,8,38,4,,
8,13,137,13,,
8,5,134,19,,
8,11,525,2,,
1,10,44,4,,
1,22,103,1,,
1,29,120,13,,
1,2,23,23,,
1,2,25,3,,
1,4,20,20,,
1,14,278,2,,
1,45,109,4,,
1,12,51,33,,
8,9,349,4,,
1,12,102,6,,
1,20,57,0,,
8,6,147,4,,
1,82,283,4,,
1,5,107,4,,
1,7,80,45,,
1,6,599,5,,
1,36,205,30,,
1,7,71,4,,
1,9,58,19,,
1,7,53,32,,
8,1,89,7,,
1,4,48,9,,
1,41,124,5,,
1,6,50,34,,
1,29,120,16,,
1,32,113,11,,
1,88,165,7,,
8,6,118,31,,
1,22,91,20,,
1,14,104,0,,
1,26,133,35,,
1,9,101,9,,
1,11,138,8,,
8,11,163,15,,
8,30,340,4,,
1,8,52,33,,
1,16,149,3,,
1,15,81,16,,
1,76,203,0,,
8,1,1019,10,,
1,15,67,3,,
1,11,151,46,,
1,13,91,6,,
1,15,75,12,,
1,6,59,15,,
8,4,86,38,,
1,17,119,6,,
1,23,86,4,,
1,3,100,10,,
1,13,77,14,,
1,4,72,14,,
8,8,78,25,,
1,22,115,19,,
1,34,137,5,,
1,13,60,9,,
1,7,67,4,,
1,12,74,6,,
1,91,195,3,,
1,20,77,7,,
8,1,102,28,,
8,1,47,3,,
1,3,34,27,,
1,8,50,4,,
1,17,141,3,,
1,35,142,5,,
1,8,61,5,,
8,24,249,27,,
8,2,165,1,,
1,5,148,5,,
1,10,48,23,,
1,32,116,25,,
1,7,69,29,,
1,5,42,18,,
1,81,182,4,,
1,6,103,18,,
1,43,126,2,,
1,15,81,20,,
1,8,84,4,,
1,8,54,16,,
8,15,206,16,,
8,7,160,11,,
8,1,60,5,,
1,8,34,20,,
1,13,60,8,,
1,19,77,6,,
1,8,64,1,,
1,40,110,5,,
1,11,55,8,,
1,7,39,4,,
1,38,105,3,,
8,8,145,13,,
1,38,104,12,,
1,11,104,7,,
1,3,39,8,,
1,116,357,3,,
1,4,53,7,,
1,101,213,2,,
1,12,55,6,,
8,31,432,13,,
1,22,57,18,,
8,2,84,1,,
1,11,68,6,,
1,39,143,6,,
1,27,108,5,,
1,12,100,10,,
1,8,60,11,,
1,60,131,1,,
1,98,216,16,,
8,7,175,13,,
1,18,57,15,,
8,2,36,4,,
1,26,71,30,,
1,2,47,2,,
8,5,93,1,,
1,7,64,5,,
1,1,32,11,,
1,22,69,13,,
1,20,75,8,,
1,43,137,1,,
1,23,159,6,,
1,43,212,5,,
1,5,44,4,,
1,6,38,11,,
1,17,101,21,,
1,23,81,6,,
1,11,72,1,,
8,26,429,1,,
1,26,83,11,,
1,38,111,6,,
8,4,128,25,,
1,33,136,28,,
1,41,99,2,,
1,6,73,1,,
1,34,127,8,,
1,41,161,2,,
1,83,215,11,,
1,2,28,10,,
1,11,102,18,,
1,1,260,0,,
1,13,79,23,,
1,16,113,0,,
8,1,70,18,,
1,28,107,6,,
1,12,48,9,,
1,19,92,9,,
8,16,120,13,,
1,46,147,1,,
1,41,108,14,,
8,11,218,2,,
1,25,108,25,,
1,46,145,16,,
1,15,75,12,,
1,67,195,0,,
1,9,121,28,,
1,4,53,9,,
8,10,145,2,,
1,39,105,16,,
1,15,63,8,,
1,29,118,14,,
1,58,167,4,,
1,23,28,28,,
1,11,36,3,,
1,34,97,5,,
1,3,43,1,,
1,21,71,3,,
1,50,191,23,,
1,78,191,1,,
1,38,99,13,,
8,16,194,2,,
1,17,51,3,,
8,7,77,18,,
1,6,68,1,,
8,14,188,7,,
1,23,96,6,,
1,9,151,14,,
1,54,166,2,,
1,13,80,29,,
8,20,283,4,,
1,7,53,0,,
1,27,88,5,,
1,4,54,36,,
1,10,104,6,,
1,42,100,6,,
1,3,28,6,,
1,16,106,9,,
1,13,65,13,,
1,65,140,7,,
1,45,109,3,,
1,33,92,11,,
1,45,48,6,,
8,2,96,18,,
8,11,204,5,,
1,10,100,2,,
1,15,105,12,,
1,25,81,2,,
1,5,34,3,,
1,10,53,15,,
1,6,43,16,,
1,5,39,2,,
1,8,55,14,,
1,20,122,6,,
1,109,209,1,,
8,6,98,4,,
1,21,91,12,,
1,9,38,1,,
1,5,47,5,,
1,9,88,5,,
1,7,96,7,,
1,2,22,0,,
1,14,164,20,,
1,9,33,2,,
1,26,85,8,,
1,7,55,11,,
8,9,189,12,,
1,3,46,8,,
1,12,67,3,,
8,2,57,12,,
1,43,133,5,,
1,14,69,4,,
1,15,52,4,,
1,7,65,3,,
8,3,55,7,,
1,53,211,8,,
1,19,109,14,,
8,11,135,7,,
1,28,105,9,,
1,12,30,10,,
8,2,72,3,,
1,17,84,4,,
1,11,75,10,,
1,11,60,3,,
1,11,70,7,,
1,34,133,35,,
1,29,83,7,,
1,18,65,3,,
8,19,138,5,,
1,7,92,5,,
1,46,109,1,,
8,17,227,3,,
1,14,66,1,,
1,62,145,3,,
1,2,47,3,,
1,3,36,16,,
8,3,128,20,,
1,69,180,5,,
1,56,143,3,,
1,55,134,8,,
1,63,127,7,,
1,44,142,8,,
1,36,113,3,,
1,12,75,6,,
1,16,317,22,,
1,4,21,19,,
8,6,83,2,,
1,10,36,20,,
1,40,138,5,,
8,10,102,1,,
1,10,50,10,,
1,13,48,23,,
1,13,38,1,,
1,15,58,1,,
1,3,31,4,,
1,57,169,11,,
1,13,85,5,,
8,33,187,1,,
1,3,40,2,,
1,8,33,8,,
1,9,27,5,,
1,11,52,0,,
1,32,106,1,,
8,4,82,15,,
1,17,52,4,,
1,13,74,1,,
1,43,125,1,,
1,18,63,3,,
1,17,259,5,,
8,24,311,22,,
1,13,129,9,,
1,25,62,3,,
1,62,239,4,,
1,32,151,15,,
8,27,288,2,,
1,8,37,9,,
1,34,153,12,,
1,9,43,16,,
1,4,33,1,,
1,15,77,14,,
1,72,193,9,,
1,8,38,3,,
1,20,77,6,,
1,27,280,16,,
8,22,229,6,,
1,7,57,4,,
1,64,167,3,,
1,29,79,16,,
1,19,78,19,,
1,38,108,7,,
1,40,115,8,,
1,22,135,13,,
1,2,48,16,,
1,14,68,15,,
1,14,73,6,,
1,1,26,11,,
1,57,268,8,,
1,78,155,7,,
1,12,73,17,,
1,8,89,3,,
1,12,96,1,,
1,10,38,10,,
1,58,154,0,,
8,6,123,7,,
1,8,45,3,,
1,2,26,18,,
1,3,82,0,,
1,4,27,2,,
8,2,373,6,,
1,55,96,6,,
1,46,96,10,,
1,2,26,3,,
1,22,196,4,,
8,23,373,16,,
1,29,116,3,,
1,11,38,7,,
1,62,127,9,,
1,42,199,16,,
1,40,373,7,,
1,32,157,6,,
8,3,158,9,,
1,33,66,6,,
1,20,89,16,,
1,10,51,37,,
1,15,74,7,,
1,7,40,7,,
1,44,192,7,,
1,13,81,10,,
1,57,140,5,,
1,64,226,11,,
1,28,111,13,,
1,23,91,14,,
1,13,89,9,,
1,19,83,7,,
8,3,95,12,,
1,51,138,0,,
1,23,88,49,,
1,59,187,12,,
1,10,68,3,,
1,16,67,5,,
1,4,24,14,,
8,3,61,5,,
1,13,101,5,,
1,23,104,11,,
1,23,76,6,,
8,4,176,19,,
1,4,85,9,,
1,6,29,1,,
8,28,305,5,,
8,5,187,16,,
1,50,160,7,,
1,9,33,13,,
1,13,73,9,,
1,4,35,1,,
1,19,91,7,,
1,144,280,3,,
1,10,52,14,,
1,1,29,10,,
1,17,54,12,,
1,92,169,7,,
1,5,60,9,,
1,14,65,1,,
1,42,157,25,,
1,37,90,3,,
1,9,82,5,,
8,13,158,17,,
1,11,96,14,,
1,13,57,3,,
1,13,77,11,,
8,10,201,32,,
1,18,194,5,,
1,10,85,6,,
1,8,32,23,,
1,4,44,2,,
1,3,41,6,,
1,9,61,1,,
1,3,57,4,,
1,139,348,30,,
1,12,70,1,,
1,15,92,3,,
8,48,449,0,,
8,22,356,9,,
1,59,151,10,,
1,1,93,3,,
1,9,28,11,,
1,30,102,17,,
1,24,125,16,,
1,5,47,22,,
8,1,213,1,,
1,55,234,23,,
1,39,138,1,,
1,9,106,0,,
1,10,63,47,,
1,6,48,15,,
1,21,51,1,,
1,17,98,32,,
1,8,33,11,,
1,19,95,7,,
1,9,51,15,,
1,62,144,9,,
1,1,23,23,,
1,2,28,1,,
1,29,139,3,,
1,5,52,22,,
1,10,71,2,,
1,16,72,0,,
8,2,63,13,,
1,7,69,0,,
1,3,38,9,,
1,8,69,6,,
1,28,65,23,,
1,88,173,4,,
8,3,110,8,,
8,2,168,6,,
1,43,169,3,,
1,44,191,10,,
1,13,127,2,,
1,29,112,7,,
1,3,35,2,,
1,19,87,19,,
1,20,106,14,,
1,7,40,22,,
8,14,198,17,,
8,7,129,1,,
1,70,282,14,,
1,7,40,16,,
1,4,76,13,,
1,2,90,9,,
1,10,91,2,,
1,16,124,4,,
1,14,56,7,,
8,4,96,7,,
1,15,55,25,,
1,37,179,9,,
1,1,27,8,,
1,36,107,13,,
1,11,65,1,,
8,3,78,5,,
1,4,61,0,,
1,84,149,10,,
1,1,50,18,,
8,5,52,17,,
1,66,115,2,,
8,10,126,12,,
1,35,81,1,,
1,40,138,1,,
1,14,71,12,,
8,30,249,7,,
8,2,51,8,,
1,17,120,43,,
8,16,140,1,,
1,22,87,8,,
1,12,44,3,,
1,7,36,6,,
1,11,113,0,,
1,11,66,11,,
1,4,66,13,,
8,3,130,6,,
1,71,171,5,,
1,56,140,14,,
1,21,153,10,,
1,32,78,7,,
1,1,30,4,,
1,13,109,7,,
1,5,39,19,,
1,27,67,17,,
1,4,41,3,,
1,10,74,6,,
8,4,117,15,,
1,27,80,17,,
1,73,197,0,,
8,25,386,9,,
1,11,68,10,,
8,5,73,2,,
1,6,53,4,,
1,19,111,11,,
1,16,53,11,,
1,8,110,1,,
1,3,57,15,,
1,16,67,11,,
1,10,51,3,,
1,105,306,8,,
8,4,56,4,,
1,20,85,3,,
8,1,43,13,,
1,27,82,20,,
1,1,42,5,,
1,10,87,5,,
8,1,74,1,,
1,10,153,5,,
8,47,452,16,,
1,20,68,10,,
1,14,125,7,,
1,6,39,13,,
1,66,162,10,,
1,18,144,12,,
8,17,239,4,,
1,15,51,4,,
1,13,68,8,,
1,23,76,39,,
1,29,195,21,,
1,8,65,4,,
1,9,58,3,,
1,85,210,9,,
1,10,45,40,,
1,13,84,5,,
1,34,102,1,,
1,1,53,2,,
1,30,151,1,,
1,6,124,33,,
1,11,45,3,,
8,1,225,14,,
1,13,97,25,,
1,4,51,3,,
1,6,59,20,,
1,1,40,0,,
8,3,112,11,,
1,61,175,15,,
1,7,55,2,,
1,4,65,11,,
1,44,107,1,,
1,14,52,9,,
1,27,138,3,,
1,39,147,2,,
1,29,69,27,,
1,55,141,11,,
1,3,1038,1,,
1,7,51,19,,
8,7,233,11,,
1,17,89,21,,
1,4,69,1,,
8,23,413,1,,
1,25,75,17,,
8,2,173,23,,
1,6,44,1,,
1,16,87,12,,
1,42,157,13,,
1,38,161,1,,
1,8,59,8,,
1,37,92,1,,
1,43,117,8,,
1,24,66,42,,
1,12,121,2,,
1,10,103,22,,
1,38,115,17,,
1,19,48,23,,
8,6,111,3,,
1,10,111,6,,
8,4,75,11,,
1,40,76,5,,
1,10,85,12,,
1,9,53,4,,
1,25,97,16,,
1,30,107,27,,
8,12,279,6,,
1,35,135,6,,
1,60,145,14,,
1,57,163,1,,
8,5,154,3,,
1,8,54,24,,
1,36,198,26,,
1,21,72,4,,
1,1,73,54,,
8,6,263,3,,
1,40,124,11,,
1,16,133,5,,
1,1,27,0,,
1,11,71,24,,
8,30,378,3,,
1,16,80,5,,
1,4,47,39,,
1,5,47,8,,
1,11,62,16,,
1,36,161,12,,
1,6,65,1,,
1,8,53,10,,
1,7,74,4,,
8,3,73,6,,
1,34,184,13,,
1,18,556,20,,
1,7,82,11,,
1,6,45,20,,
1,59,177,3,,
8,16,232,22,,
1,17,106,26,,
1,9,96,1,,
8,12,115,12,,
1,77,216,56,,
1,6,65,11,,
1,30,138,16,,
1,4,31,20,,
8,6,92,10,,
1,18,65,1,,
1,6,48,7,,
1,5,60,25,,
8,11,231,16,,
1,40,100,9,,
8,15,214,7,,
1,12,77,3,,
1,37,149,14,,
8,13,205,10,,
1,40,170,11,,
1,23,78,39,,
1,13,60,6,,
1,4,61,1,,
1,10,64,32,,
1,17,90,3,,
1,14,67,18,,
1,62,155,7,,
1,5,68,4,,
1,15,87,4,,
1,95,250,34,,
1,28,101,11,,
1,20,74,2,,
8,1,49,7,,
1,40,179,1,,
8,2,59,5,,
1,48,109,10,,
8,22,198,13,,
1,38,151,13,,
8,7,136,15,,
1,8,47,3,,
8,18,134,5,,
1,26,124,16,,
1,47,172,5,,
1,73,250,18,,
1,9,62,11,,
1,1,15,15,,
1,7,38,24,,
1,1,50,12,,
1,7,57,2,,
1,6,27,10,,
8,21,413,2,,
1,15,146,9,,
1,7,46,5,,
8,4,99,1,,
1,21,74,1,,
1,46,170,8,,
1,50,94,10,,
8,12,149,9,,
1,15,50,12,,
1,80,168,8,,
1,9,69,10,,
1,90,261,16,,
1,4,24,4,,
1,56,148,20,,
1,5,34,0,,
8,7,173,5,,
1,10,33,14,,
1,12,52,14,,
1,14,52,1,,
1,9,61,9,,
1,6,41,27,,
8,4,84,1,,
1,1,33,0,,
1,7,45,2,,
1,20,84,11,,
1,19,103,1,,
1,6,33,10,,
1,3,77,9,,
1,23,80,6,,
1,54,149,6,,
1,19,94,2,,
1,6,49,10,,
1,10,60,26,,
8,3,107,3,,
1,24,120,10,,
1,45,293,5,,
1,28,203,1,,
8,1,102,11,,
1,15,65,3,,
1,3,50,1,,
1,7,61,22,,
1,13,55,11,,
1,3,27,16,,
1,2,39,11,,
1,45,136,1,,
1,2,41,0,,
1,25,103,10,,
1,13,92,2,,
8,5,135,4,,
1,15,77,10,,
8,11,123,1,,
1,7,49,1,,
1,13,79,13,,
1,24,89,8,,
8,6,131,27,,
1,25,129,17,,
1,16,122,9,,
1,40,95,1,,
1,26,69,4,,
1,11,68,19,,
1,63,161,4,,
1,3,28,5,,
1,36,116,12,,
8,5,84,2,,
8,13,225,9,,
1,11,67,14,,
1,17,59,3,,
1,3,99,5,,
8,13,198,17,,
1,22,82,8,,
1,20,109,6,,
1,4,67,4,,
1,12,59,10,,
1,3,46,6,,
1,18,64,0,,
8,7,113,20,,
1,20,139,23,,
1,7,1132,0,,
1,7,51,4,,
1,12,62,1,,
1,14,108,8,,
1,38,123,8,,
1,86,182,19,,
1,12,90,11,,
1,28,169,15,,
1,13,90,4,,
8,29,358,30,,
8,5,108,4,,
8,21,190,9,,
1,6,133,17,,
1,15,124,6,,
1,22,112,20,,
1,5,56,47,,
1,20,40,5,,
8,4,55,4,,
1,12,109,8,,
1,56,231,23,,
1,6,66,3,,
1,12,142,2,,
1,39,85,6,,
1,11,151,9,,
8,5,119,31,,
8,12,290,15,,
1,14,48,12,,
1,2,21,12,,
1,5,115,9,,
1,4,129,15,,
1,31,84,25,,
8,5,98,6,,
1,13,768,17,,
1,18,91,23,,
8,9,250,13,,
1,24,94,7,,
1,3,31,3,,
1,32,94,20,,
1,11,79,8,,
1,22,69,1,,
8,7,231,16,,
1,1,25,25,,
1,15,85,14,,
1,16,75,10,,
1,45,103,3,,
1,77,196,2,,
1,16,71,34,,
8,19,271,22,,
1,10,41,4,,
1,10,84,11,,
1,12,385,26,,
1,2,198,1,,
1,7,33,30,,
8,3,39,3,,
1,12,171,13,,
1,25,72,17,,
8,15,223,6,,
8,1,70,27,,
1,2,21,21,,
1,31,151,1,,
1,6,40,21,,
8,18,216,19,,
1,17,89,39,,
1,63,261,7,,
1,76,204,3,,
8,16,326,40,,
1,76,150,21,,
1,22,131,18,,
8,14,170,69,,
8,30,354,3,,
1,18,76,39,,
1,37,111,2,,
1,28,120,9,,
1,7,99,26,,
1,32,122,22,,
8,2,103,2,,
1,24,120,26,,
1,6,65,23,,
1,59,148,1,,
1,2,24,0,,
1,37,83,11,,
1,12,89,13,,
1,6,57,1,,
8,4,196,16,,
1,4,55,7,,
1,43,140,3,,
8,4,80,19,,
1,1,49,11,,
1,47,129,2,,
1,10,51,13,,
1,3,32,4,,
1,19,115,19,,
1,20,105,9,,
1,44,199,3,,
8,10,248,3,,
1,8,82,13,,
1,3,25,25,,
1,21,91,16,,
1,19,80,13,,
8,1,56,9,,
1,34,87,5,,
1,45,98,1,,
1,72,119,5,,
8,9,120,3,,
1,66,172,33,,
8,6,78,6,,
1,20,70,5,,
1,36,143,29,,
1,44,118,16,,
1,1,24,14,,
1,6,56,6,,
1,14,65,2,,
1,79,179,0,,
8,7,72,2,,
1,25,75,4,,
8,1,51,6,,
1,28,107,32,,
8,7,118,4,,
1,9,47,9,,
8,10,214,4,,
1,2,46,2,,
1,5,95,9,,
8,8,138,4,,
1,7,41,1,,
1,29,90,3,,
1,18,65,15,,
1,12,84,12,,
1,14,50,10,,
1,22,99,2,,
1,8,64,26,,
1,5,71,12,,
1,23,123,1,,
1,79,181,4,,
8,34,278,5,,
1,16,51,12,,
1,9,44,0,,
1,27,95,4,,
1,22,113,27,,
8,11,478,6,,
1,10,86,0,,
1,7,85,2,,
1,7,43,5,,
1,2,55,38,,
1,72,283,10,,
8,2,61,3,,
1,6,54,4,,
1,11,71,2,,
1,12,120,16,,
1,1,75,5,,
1,22,93,1,,
1,29,112,15,,
1,116,266,11,,
1,38,108,4,,
8,2,157,7,,
1,2,23,10,,
1,16,109,13,,
1,10,58,9,,
1,22,72,23,,
1,10,49,6,,
1,12,134,14,,
1,10,69,6,,
1,25,125,16,,
1,11,51,4,,
8,9,228,3,,
1,5,37,0,,
1,10,66,15,,
1,4,62,22,,
1,8,49,3,,
1,13,93,4,,
1,29,123,2,,
8,14,122,20,,
1,26,111,11,,
1,4,314,9,,
1,14,110,5,,
1,21,177,10,,
1,7,61,1,,
1,3,49,31,,
1,9,126,7,,
1,27,97,11,,
1,62,207,11,,
1,40,146,5,,
1,98,84,1,,
8,27,251,9,,
1,55,310,19,,
1,20,103,29,,
8,8,185,12,,
1,74,404,8,,
8,14,185,6,,
1,3,27,8,,
1,43,173,9,,
1,11,65,10,,
1,4,21,21,,
1,3,36,0,,
1,23,80,9,,
1,91,225,25,,
1,35,125,2,,
1,49,134,23,,
1,7,75,21,,
1,13,49,12,,
1,8,56,19,,
8,6,287,9,,
8,14,161,9,,
1,70,286,2,,
8,1,63,2,,
1,1,123,1,,
1,62,213,14,,
1,11,176,11,,
1,41,139,11,,
1,9,119,18,,
1,1,72,6,,
8,3,371,40,,
1,60,152,22,,
1,17,153,4,,
1,28,94,21,,
8,2,69,8,,
1,26,113,9,,
1,13,63,26,,
1,1,26,18,,
1,14,70,5,,
1,27,118,3,,
1,99,185,0,,
8,24,220,4,,
1,13,127,7,,
1,22,87,25,,
1,10,59,12,,
8,21,355,4,,
1,99,430,7,,
1,6,53,3,,
1,11,43,3,,
1,6,76,30,,
1,13,66,3,,
1,12,60,7,,
1,2,37,7,,
1,9,62,3,,
1,12,51,16,,
1,129,225,10,,
1,19,96,1,,
1,3,122,16,,
1,21,78,3,,
1,10,74,5,,
1,38,117,8,,
1,22,151,11,,
1,4,46,30,,
8,1,59,5,,
8,11,287,11,,
1,66,203,4,,
1,31,104,1,,
1,19,65,1,,
1,7,48,27,,
1,59,150,10,,
8,10,219,9,,
1,13,90,2,,
1,18,75,16,,
1,54,211,24,,
1,42,98,14,,
1,26,107,17,,
1,69,170,17,,
1,25,111,30,,
8,20,277,11,,
1,10,97,9,,
1,8,54,11,,
1,14,99,12,,
1,41,112,36,,
1,18,91,2,,
1,17,151,9,,
8,1,81,14,,
8,3,183,4,,
1,13,165,1,,
1,12,107,14,,
1,69,142,7,,
1,16,118,25,,
1,37,90,15,,
1,3,132,1,,
8,1,36,30,,
1,31,68,6,,
8,4,81,9,,
1,36,186,10,,
1,6,91,6,,
1,53,150,13,,
1,18,110,3,,
1,33,137,17,,
1,11,55,4,,
1,4,32,4,,
1,22,242,4,,
8,1,99,10,,
8,4,198,1,,
8,2,52,13,,
1,19,92,1,,
1,42,234,15,,
1,13,163,3,,
1,49,67,20,,
8,3,110,15,,
1,44,164,21,,
8,3,128,6,,
1,7,42,3,,
1,78,345,2,,
1,13,58,6,,
1,55,150,9,,
1,27,64,22,,
1,8,45,21,,
1,5,52,5,,
8,2,145,16,,
1,30,107,3,,
1,14,82,11,,
1,12,101,5,,
8,7,230,12,,
1,37,155,7,,
8,8,207,11,,
1,7,129,4,,
1,34,208,17,,
1,10,82,7,,
1,47,132,8,,
1,18,73,22,,
1,4,42,8,,
1,7,86,14,,
8,28,381,20,,
1,3,38,3,,
1,8,64,6,,
1,34,112,28,,
1,18,92,1,,
1,2,46,14,,
1,12,90,8,,
1,32,120,7,,
1,26,114,17,,
1,65,270,12,,
8,13,212,4,,
8,6,116,12,,
1,13,74,3,,
1,2,68,6,,
1,23,115,8,,
1,25,105,13,,
1,42,182,38,,
1,26,107,1,,
1,17,69,2,,
1,4,51,3,,
1,9,76,30,,
8,40,349,18,,
1,7,45,0,,
1,11,134,2,,
1,11,125,14,,
1,12,102,12,,
1,8,23,17,,
1,3,184,6,,
1,9,54,2,,
1,9,61,21,,
8,5,156,16,,
1,1,76,15,,
1,23,139,9,,
1,14,64,4,,
1,20,121,2,,
1,13,193,7,,
1,6,107,0,,
8,6,97,7,,
1,9,73,32,,
1,5,78,12,,
1,11,133,29,,
1,3,28,17,,
8,1,39,5,,
1,1,14,1,,
8,10,117,4,,
1,92,254,1,,
1,33,92,4,,
1,19,115,4,,
1,5,68,1,,
1,13,70,0,,
1,15,109,19,,
8,6,128,48,,
1,25,101,0,,
1,25,81,2,,
1,11,58,1,,
1,21,74,13,,
1,6,78,4,,
8,24,214,16,,
8,1,49,6,,
1,11,78,1,,
1,41,190,17,,
1,34,93,17,,
1,23,103,3,,
8,3,74,1,,
1,16,92,4,,
8,2,132,9,,
1,7,62,7,,
1,48,183,19,,
1,20,90,33,,
1,1,62,1,,
8,3,108,2,,
1,36,101,17,,
1,7,37,4,,
1,13,78,3,,
1,30,77,30,,
1,6,32,0,,
1,17,80,5,,
1,15,98,2,,
8,16,293,16,,
1,18,85,1,,
8,16,245,8,,
1,16,72,13,,
1,21,86,2,,
1,54,250,0,,
1,10,66,5,,
8,3,164,22,,
1,36,165,6,,
1,13,208,23,,
1,14,35,1,,
1,23,163,4,,
1,25,133,5,,
1,32,134,18,,
1,8,47,7,,
1,3,26,26,,
1,2,50,14,,
1,4,71,36,,
1,3,41,2,,
8,43,381,23,,
1,31,129,2,,
1,32,207,6,,
1,5,112,2,,
1,8,124,6,,
1,2,110,12,,
1,79,182,2,,
8,27,345,19,,
1,163,470,9,,
1,93,216,3,,
8,6,81,59,,
1,44,140,6,,
1,17,60,8,,
1,67,177,8,,
8,1,61,8,,
8,7,169,1,,
1,14,112,3,,
1,8,66,7,,
8,11,146,1,,
1,16,80,44,,
1,6,56,2,,
1,10,70,10,,
1,3,33,2,,
1,4,67,1,,
1,4,44,21,,
1,45,130,9,,
1,16,189,11,,
1,38,163,1,,
1,48,151,15,,
1,15,144,9,,
1,13,70,20,,
8,8,135,12,,
8,8,180,38,,
1,10,99,3,,
8,7,96,12,,
1,2,32,32,,
1,12,62,10,,
1,5,45,8,,
1,53,129,3,,
1,12,70,11,,
1,29,155,4,,
1,19,109,2,,
8,8,90,14,,
1,26,105,0,,
8,2,86,3,,
1,36,168,7,,
1,7,51,33,,
8,1,78,18,,
1,11,62,15,,
8,18,205,10,,
8,5,163,7,,
1,10,90,2,,
1,56,214,10,,
1,18,43,16,,
8,17,277,2,,
1,9,46,12,,
1,14,73,13,,
1,27,109,21,,
1,4,65,2,,
1,15,70,12,,
1,6,37,25,,
1,7,74,12,,
1,12,58,14,,
1,5,57,7,,
1,9,69,8,,
8,11,157,8,,
1,28,99,21,,
1,1,19,3,,
8,4,78,1,,
1,2,24,9,,
1,5,30,6,,
1,22,66,9,,
1,6,37,3,,
1,51,80,1,,
1,10,45,11,,
1,3,32,22,,
1,5,29,10,,
1,2,18,2,,
1,7,54,1,,
1,24,159,3,,
8,4,83,4,,
1,9,60,8,,
1,3,20,1,,
1,11,104,17,,
1,9,44,2,,
1,1,19,7,,
8,2,70,8,,
8,8,200,3,,
1,59,157,1,,
1,25,74,13,,
1,15,159,10,,
1,3,27,9,,
8,5,160,18,,
1,28,150,8,,
8,7,143,8,,
1,14,71,8,,
1,8,71,31,,
1,31,72,32,,
1,17,70,8,,
1,9,41,11,,
1,24,106,16,,
1,11,58,5,,
1,15,76,9,,
1,16,75,6,,
8,14,168,4,,
8,13,312,4,,
1,16,83,1,,
8,9,169,6,,
1,3,32,23,,
1,3,27,9,,
1,51,173,14,,
1,7,45,4,,
1,13,115,4,,
1,17,91,1,,
1,18,70,21,,
1,9,83,15,,
1,12,117,34,,
1,5,53,20,,
1,2,35,8,,
8,1,58,6,,
1,21,71,4,,
8,5,270,2,,
1,9,49,13,,
1,9,60,2,,
1,8,37,25,,
1,39,137,3,,
1,28,145,3,,
8,3,120,3,,
1,5,59,3,,
1,8,62,13,,
1,13,55,8,,
1,8,43,35,,
1,33,134,6,,
1,10,81,2,,
1,31,75,4,,
1,8,66,16,,
8,14,204,30,,
8,3,71,11,,
1,3,33,9,,
1,10,63,2,,
1,47,195,3,,
1,2,17,4,,
1,80,146,13,,
1,15,71,2,,
1,28,71,27,,
8,9,118,5,,
1,13,64,7,,
1,39,106,19,,
8,9,290,11,,
1,31,119,2,,
1,10,64,59,,
8,4,123,1,,
1,22,87,4,,
1,15,67,10,,
1,39,108,0,,
8,10,150,28,,
1,14,57,15,,
1,34,110,14,,
1,15,53,16,,
1,11,39,0,,
1,55,136,12,,
1,6,39,23,,
1,4,43,0,,
8,4,124,2,,
1,49,108,2,,
1,3,25,12,,
